transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,channel
7844,1992,186,2,513.67,1027.35,2025-06-14 04:18:36.786413,Store
7845,288,154,3,37.31,111.92,2025-05-23 00:43:00.228362,Online
7846,939,63,2,52.39,104.79,2025-06-16 12:19:29.567996,Store
7847,487,123,1,486.38,486.38,2025-07-08 23:55:14.145878,Store
7848,1810,60,1,106.59,106.59,2025-07-07 06:21:10.405264,Store
7849,1780,133,2,200.96,401.93,2025-07-09 12:53:09.710849,Online
7850,1204,169,2,132.67,265.33,2025-06-29 09:27:35.405702,Online
7851,671,161,1,479.37,479.37,2025-06-24 05:47:06.377750,Online
7852,1868,92,1,142.36,142.36,2025-07-08 06:54:25.597388,Online
7853,1152,100,1,229.51,229.51,2025-06-29 11:23:08.961566,Online
7854,1977,22,1,120.88,120.88,2025-06-11 10:44:44.425143,Online
7855,1431,161,5,435.79,2178.95,2025-07-01 07:09:29.635431,Store
7856,1226,43,3,11.81,35.44,2025-06-27 09:31:54.964782,Online
7857,1263,57,2,32.64,65.27,2025-01-13 07:31:09.154081,Store
7858,1370,110,4,408.67,1634.67,2025-03-31 22:44:00.683642,Store
7859,1536,108,3,221.37,664.11,2025-07-10 22:55:40.022025,Store
7860,591,84,1,499.39,499.39,2025-07-01 07:18:18.891618,Store
7861,1538,156,2,354.02,708.04,2025-03-09 09:15:12.681050,Online
7862,1098,160,2,167.85,335.7,2025-06-09 18:15:41.891813,Store
7863,1605,172,1,273.4,273.4,2025-07-06 01:47:27.272129,Online
7864,1297,78,3,151.5,454.49,2025-04-09 20:57:08.089019,Store
7865,1278,82,2,235.92,471.84,2025-04-12 01:39:16.016984,Online
7866,16,78,1,151.5,151.5,2025-06-08 18:13:05.389752,Online
7867,1882,88,2,72.34,144.67,2025-06-26 10:11:16.643177,Online
7868,707,148,1,302.84,302.84,2025-03-01 11:43:55.453855,Store
7869,658,193,1,360.3,360.3,2025-04-23 02:18:09.321172,Store
7870,1254,163,1,11.4,11.4,2025-05-26 17:23:45.081739,Online
7871,251,180,1,99.0,99.0,2025-05-19 08:27:12.018894,Online
7872,1264,149,1,372.08,372.08,2025-06-29 02:43:08.281279,Online
7873,607,60,2,96.9,193.8,2025-06-04 00:59:12.450590,Online
7874,1788,162,2,453.18,906.36,2025-06-13 18:35:00.420789,Online
7875,79,117,2,325.42,650.85,2025-03-21 17:45:32.748958,Online
7876,991,49,3,141.1,423.31,2025-07-04 08:17:44.462007,Store
7877,515,33,1,320.08,320.08,2025-07-08 01:16:36.440743,Online
7878,1349,31,1,105.03,105.03,2025-07-06 03:17:53.332336,Online
7879,1816,143,1,87.45,87.45,2025-07-05 19:56:23.998910,Online
7880,1387,168,3,105.02,315.05,2025-07-09 00:54:17.475245,Online
7881,1403,53,1,515.19,515.19,2025-07-03 18:56:41.934835,Online
7882,427,116,1,24.11,24.11,2025-07-08 10:06:25.214874,Online
7883,1378,185,1,467.45,467.45,2025-06-29 20:40:45.878096,Store
7884,1885,69,2,350.66,701.33,2025-06-10 21:35:08.754974,Online
7885,1752,69,1,318.79,318.79,2025-06-29 00:20:33.202601,Online
7886,1906,164,1,301.13,301.13,2025-07-10 22:36:25.288650,Store
7887,971,78,1,137.72,137.72,2025-05-14 01:38:49.237668,Store
7888,758,75,1,114.47,114.47,2025-06-12 20:59:00.215046,Online
7889,375,153,1,388.92,388.92,2025-04-30 05:34:45.790228,Online
7890,169,195,3,176.17,528.52,2025-05-06 09:08:23.992112,Online
7891,699,61,2,14.8,29.59,2025-06-10 09:45:28.736674,Online
7892,861,34,1,52.37,52.37,2025-06-05 06:30:10.768574,Store
7893,1628,110,1,408.67,408.67,2025-07-09 23:54:08.110583,Online
7894,1070,93,1,159.89,159.89,2025-07-04 13:10:48.248591,Online
7895,20,181,5,158.17,790.87,2025-05-08 11:23:55.804967,Online
7896,485,36,5,470.84,2354.22,2025-06-24 04:35:51.380136,Store
7897,1439,80,1,205.72,205.72,2025-06-05 19:59:03.571787,Store
7898,695,22,3,132.96,398.89,2025-05-25 16:40:34.508045,Store
7899,1282,146,1,39.56,39.56,2025-01-05 23:49:05.231121,Online
7900,668,40,1,266.53,266.53,2025-07-12 00:23:45.791424,Online
7901,310,64,2,212.72,425.43,2025-06-22 22:49:21.620584,Online
7902,1653,51,3,56.82,170.47,2025-05-07 18:08:15.758417,Online
7903,1796,94,2,271.41,542.82,2025-04-22 01:30:23.455127,Online
7904,214,2,5,52.52,262.62,2025-05-29 03:13:07.518385,Online
7905,1001,194,1,242.69,242.69,2025-06-25 12:17:59.650242,Online
7906,899,107,1,196.83,196.83,2025-03-06 21:29:25.577784,Online
7907,874,81,1,215.28,215.28,2025-06-17 00:35:12.962800,Online
7908,784,53,1,468.36,468.36,2025-05-02 07:34:57.744389,Online
7909,308,184,3,428.03,1284.1,2025-06-11 12:25:17.457629,Store
7910,1501,155,2,456.75,913.49,2025-07-07 12:01:01.395223,Online
7911,1050,176,1,257.06,257.06,2025-04-24 23:18:48.842514,Store
7912,1662,191,2,185.79,371.58,2025-06-06 14:58:34.187667,Online
7913,563,166,2,344.5,689.01,2025-05-15 14:44:14.847974,Online
7914,1708,181,1,158.17,158.17,2025-04-06 22:56:40.576116,Store
7915,1066,57,1,29.37,29.37,2025-07-06 21:19:33.888477,Online
7916,480,28,1,410.38,410.38,2025-05-28 08:24:48.597562,Online
7917,765,97,1,541.23,541.23,2025-07-07 13:18:05.587376,Online
7918,1418,189,2,26.22,52.43,2025-06-01 02:23:15.060120,Store
7919,1629,21,1,380.57,380.57,2025-07-10 06:35:45.321351,Store
7920,245,151,2,302.73,605.45,2025-01-29 03:37:24.119025,Online
7921,841,50,1,257.72,257.72,2025-04-27 22:25:52.725368,Store
7922,677,30,2,274.7,549.4,2025-06-25 00:05:53.251353,Online
7923,252,129,2,19.36,38.72,2025-07-10 06:33:02.337595,Online
7924,1678,138,1,81.3,81.3,2025-05-27 03:43:50.907882,Store
7925,986,143,1,97.16,97.16,2025-06-24 05:02:50.301778,Online
7926,1337,197,1,530.86,530.86,2025-06-17 00:16:50.116067,Online
7927,952,161,1,435.79,435.79,2025-07-07 22:36:16.076581,Online
7928,348,168,3,128.35,385.06,2025-06-27 17:51:00.212298,Online
7929,443,85,1,77.49,77.49,2025-06-13 20:57:21.068107,Online
7930,167,112,1,131.91,131.91,2025-06-16 01:45:56.315668,Online
7931,898,120,1,161.26,161.26,2025-07-11 12:44:01.880805,Online
7932,1651,90,2,403.11,806.22,2025-06-06 21:56:53.149525,Store
7933,1613,123,1,442.17,442.17,2025-07-05 12:17:08.470796,Online
7934,1006,29,3,229.69,689.07,2025-05-22 09:25:18.646648,Online
7935,1804,76,1,393.05,393.05,2025-03-18 04:19:12.896371,Store
7936,1599,10,1,20.52,20.52,2025-06-30 06:20:18.933290,Online
7937,1913,163,1,9.33,9.33,2025-07-02 04:43:34.548434,Store
7938,419,33,1,290.98,290.98,2025-05-07 04:26:31.453177,Online
7939,898,50,4,210.87,843.46,2025-03-31 01:46:38.935441,Store
7940,1700,113,3,456.01,1368.02,2025-06-20 02:07:04.406463,Online
7941,1132,134,2,267.33,534.65,2025-06-10 13:49:24.394961,Online
7942,262,148,3,272.56,817.67,2025-06-30 09:18:12.818720,Online
7943,1557,172,1,248.55,248.55,2025-07-11 17:03:14.208158,Online
7944,1836,17,1,177.46,177.46,2025-07-06 11:01:40.453332,Online
7945,44,38,3,114.55,343.64,2025-06-15 12:36:09.991820,Online
7946,1618,145,2,225.69,451.38,2025-06-24 12:24:33.113925,Online
7947,755,125,1,114.67,114.67,2025-06-26 14:00:45.011951,Online
7948,153,144,2,200.58,401.15,2025-07-06 22:43:22.938262,Online
7949,1953,199,4,245.02,980.07,2025-06-29 23:56:45.771053,Online
7950,1438,130,2,313.2,626.4,2025-06-16 17:41:46.464777,Online
7951,1532,107,3,178.94,536.81,2025-06-25 01:05:24.542158,Online
7952,556,1,1,277.04,277.04,2025-05-01 15:50:55.708256,Store
7953,1609,14,2,260.15,520.31,2025-07-06 02:51:28.801496,Online
7954,205,77,2,109.84,219.68,2025-05-15 19:04:21.981173,Store
7955,446,145,3,203.12,609.36,2025-06-18 18:24:26.783429,Online
7956,168,199,1,269.52,269.52,2025-06-23 13:40:56.124924,Online
7957,334,178,1,512.24,512.24,2025-07-09 07:47:52.325419,Store
7958,907,53,4,421.52,1686.09,2025-07-02 13:12:21.075181,Online
7959,961,135,2,118.6,237.2,2025-06-17 22:13:19.896007,Online
7960,1304,137,1,375.75,375.75,2025-06-26 10:28:15.302146,Online
7961,1923,141,2,491.31,982.61,2025-07-06 04:17:33.165281,Online
7962,190,133,3,223.29,669.88,2025-06-30 00:55:48.837745,Online
7963,858,7,2,122.4,244.81,2025-07-05 13:06:30.426203,Store
7964,1502,116,2,24.11,48.23,2025-07-04 03:48:15.814192,Online
7965,1260,163,1,10.37,10.37,2025-06-12 11:20:10.800428,Online
7966,411,128,1,178.26,178.26,2025-06-13 15:50:21.249794,Store
7967,557,82,1,288.35,288.35,2025-07-08 13:07:46.249055,Online
7968,698,177,1,83.22,83.22,2025-04-20 17:40:28.000130,Online
7969,381,144,3,200.58,601.73,2025-04-28 10:29:22.038644,Online
7970,66,124,4,479.95,1919.81,2025-05-08 06:05:28.728202,Online
7971,926,96,2,340.41,680.81,2025-07-07 04:09:37.548199,Online
7972,1213,200,2,535.36,1070.73,2025-06-14 07:07:08.847214,Store
7973,38,123,2,486.38,972.77,2025-04-12 07:37:43.906046,Store
7974,304,157,3,258.62,775.86,2025-06-26 06:31:42.124810,Online
7975,769,7,1,122.4,122.4,2025-07-10 16:55:05.564989,Store
7976,847,59,1,502.89,502.89,2025-07-09 20:14:08.925010,Online
7977,986,120,1,179.18,179.18,2025-07-08 23:40:07.441660,Store
7978,660,138,3,81.3,243.91,2025-07-04 09:45:13.674443,Online
7979,1093,11,1,60.36,60.36,2025-06-24 11:56:58.559266,Online
7980,1549,173,5,514.91,2574.54,2025-05-15 15:37:30.544931,Store
7981,1019,73,5,332.85,1664.24,2025-06-30 04:56:54.029894,Store
7982,1346,133,5,223.29,1116.47,2025-06-15 13:38:04.632365,Online
7983,553,108,2,201.24,402.49,2025-06-05 02:39:12.956486,Online
7984,993,9,1,36.8,36.8,2025-06-24 02:14:08.184112,Online
7985,783,32,3,48.37,145.1,2025-07-07 17:44:49.995175,Online
7986,263,61,1,14.8,14.8,2025-05-25 20:03:01.276582,Online
7987,1744,185,2,514.2,1028.4,2025-07-11 01:27:46.494516,Online
7988,1244,129,3,17.42,52.27,2025-06-07 11:15:27.834826,Online
7989,385,40,1,218.07,218.07,2025-07-06 17:40:40.072986,Online
7990,1614,133,1,223.29,223.29,2025-04-16 07:42:30.338176,Store
7991,1727,62,1,404.69,404.69,2025-05-28 15:24:38.987611,Online
7992,1904,65,1,376.92,376.92,2025-06-22 15:55:17.258449,Online
7993,354,6,1,208.22,208.22,2025-07-09 16:50:15.886435,Online
7994,1018,22,1,120.88,120.88,2025-07-08 15:24:22.969555,Online
7995,1517,55,1,435.59,435.59,2025-02-07 05:25:33.728989,Store
7996,1357,153,3,318.2,954.61,2025-07-10 10:16:56.194013,Online
7997,1496,194,1,220.62,220.62,2025-06-20 21:29:56.842595,Online
7998,1563,128,1,160.43,160.43,2025-06-10 18:14:19.223312,Store
7999,1760,82,4,262.14,1048.54,2025-06-10 23:48:45.272180,Store
8000,1000,68,1,387.31,387.31,2025-07-11 23:50:08.854098,Store
8001,769,185,2,467.45,934.91,2025-05-18 03:57:43.329599,Online
8002,1536,13,1,243.3,243.3,2025-07-06 18:07:39.093522,Store
8003,452,9,3,36.8,110.4,2025-06-29 08:25:27.472296,Online
8004,1869,15,5,86.78,433.9,2025-07-08 23:58:49.681777,Online
8005,1739,5,1,71.06,71.06,2025-07-09 21:09:31.128518,Online
8006,784,66,1,126.03,126.03,2025-06-27 18:15:32.493202,Online
8007,1387,67,1,46.03,46.03,2025-06-30 10:46:57.542435,Online
8008,520,16,1,239.96,239.96,2025-03-30 23:51:45.489381,Store
8009,157,124,1,479.95,479.95,2025-06-12 03:17:56.173543,Store
8010,1477,90,2,329.82,659.63,2025-06-04 06:19:52.697592,Online
8011,301,89,1,365.63,365.63,2025-07-06 22:21:43.164577,Online
8012,95,14,1,234.14,234.14,2025-06-24 08:55:01.507623,Online
8013,1715,187,2,78.5,157.0,2025-06-05 23:26:49.750497,Online
8014,295,94,1,271.41,271.41,2025-06-07 22:07:06.531304,Online
8015,205,128,3,178.26,534.77,2025-04-21 22:18:08.693268,Online
8016,57,94,3,271.41,814.23,2025-06-17 12:46:41.337705,Online
8017,186,59,1,457.18,457.18,2025-05-27 06:34:59.855027,Online
8018,1550,110,2,408.67,817.34,2025-05-06 23:52:29.655991,Store
8019,1924,180,2,99.0,198.0,2025-06-06 03:29:06.038768,Online
8020,1902,120,1,197.1,197.1,2025-06-20 13:17:17.305880,Online
8021,1188,29,1,252.66,252.66,2025-06-20 11:54:50.570106,Online
8022,67,133,1,245.62,245.62,2025-05-21 10:45:13.896480,Online
8023,493,6,1,189.29,189.29,2025-06-22 22:49:01.613432,Store
8024,1611,46,1,148.23,148.23,2025-06-21 19:20:09.753499,Store
8025,150,36,4,470.84,1883.37,2025-06-29 13:01:07.441527,Online
8026,1045,111,1,324.29,324.29,2025-04-18 02:53:24.331832,Online
8027,1685,146,3,48.36,145.07,2025-06-17 02:14:55.062525,Online
8028,465,126,3,325.36,976.08,2025-07-07 20:17:06.300802,Online
8029,1776,139,1,440.21,440.21,2025-06-09 21:55:29.712087,Online
8030,300,105,2,353.23,706.45,2025-06-28 03:44:04.703569,Store
8031,1940,133,1,245.62,245.62,2025-05-21 13:20:11.269739,Online
8032,1734,126,2,361.51,723.03,2025-06-26 20:51:52.224061,Online
8033,1232,165,1,362.46,362.46,2025-06-23 14:17:09.950656,Online
8034,1845,198,1,136.64,136.64,2025-06-05 21:23:52.693049,Online
8035,381,82,2,288.35,576.7,2025-06-23 22:03:17.976798,Online
8036,1932,44,1,89.65,89.65,2025-05-02 01:07:27.883990,Online
8037,1209,142,3,197.62,592.87,2025-04-21 14:48:41.276550,Online
8038,1216,176,1,233.69,233.69,2025-06-28 21:24:48.598853,Store
8039,151,195,2,144.14,288.28,2025-07-01 07:42:08.048047,Store
8040,102,100,3,255.02,765.05,2025-06-12 22:53:23.625332,Online
8041,1837,33,2,320.08,640.16,2025-07-10 19:22:29.815542,Online
8042,380,183,1,239.47,239.47,2025-06-02 19:19:56.357480,Online
8043,1544,86,5,36.63,183.15,2025-07-10 17:56:50.622468,Store
8044,319,4,4,99.9,399.6,2025-07-02 07:42:48.144621,Online
8045,263,156,2,389.42,778.85,2025-05-26 15:13:40.884756,Online
8046,944,66,2,113.43,226.86,2025-06-19 13:37:39.518496,Store
8047,1143,97,2,492.03,984.06,2025-06-29 07:44:39.785841,Online
8048,1450,192,1,319.25,319.25,2025-07-08 04:10:49.097785,Online
8049,604,48,1,377.82,377.82,2025-07-08 11:21:44.537456,Online
8050,1060,72,2,40.26,80.53,2025-05-20 18:03:08.150361,Online
8051,886,117,3,357.96,1073.89,2025-06-20 17:17:41.462441,Store
8052,1572,28,1,451.42,451.42,2025-06-26 00:38:06.135337,Online
8053,1195,176,1,257.06,257.06,2025-05-12 10:34:42.831601,Online
8054,1395,2,1,52.52,52.52,2025-06-13 23:45:09.799077,Online
8055,522,197,3,482.6,1447.8,2025-07-08 07:30:29.741913,Online
8056,614,179,2,258.24,516.48,2025-06-05 07:15:46.162719,Online
8057,1391,46,1,164.7,164.7,2025-06-23 00:24:37.540272,Online
8058,1992,71,3,196.58,589.75,2025-06-02 03:05:39.823551,Store
8059,867,177,1,91.55,91.55,2025-06-28 03:18:14.416556,Online
8060,1581,30,1,249.73,249.73,2025-06-26 20:24:24.859559,Online
8061,966,154,2,37.31,74.61,2025-05-02 22:45:14.485932,Online
8062,1575,159,1,74.03,74.03,2025-07-08 04:33:15.278233,Online
8063,1712,119,2,253.38,506.75,2025-07-09 14:34:10.462566,Store
8064,609,80,3,205.72,617.17,2025-07-08 04:05:45.653612,Online
8065,61,79,1,55.34,55.34,2025-06-12 13:56:53.724155,Online
8066,1510,111,1,324.29,324.29,2025-07-10 00:52:10.077985,Store
8067,156,148,1,302.84,302.84,2025-07-01 16:22:56.896453,Online
8068,414,180,1,99.0,99.0,2025-07-08 00:32:37.100746,Online
8069,1974,1,3,277.04,831.12,2025-04-10 20:33:38.476804,Online
8070,1363,105,5,321.12,1605.58,2025-04-25 18:41:32.327860,Online
8071,440,5,1,78.17,78.17,2025-04-28 20:30:22.101789,Online
8072,27,185,1,514.2,514.2,2025-06-26 20:58:57.880294,Store
8073,498,91,3,434.93,1304.78,2025-05-24 04:43:02.053880,Store
8074,984,48,1,377.82,377.82,2025-06-16 17:57:54.633530,Online
8075,33,67,2,56.26,112.51,2025-07-10 00:57:52.713571,Online
8076,1781,19,1,14.69,14.69,2025-05-05 22:30:16.753202,Online
8077,1755,144,1,164.11,164.11,2025-06-04 17:36:28.817779,Online
8078,699,143,3,106.88,320.64,2025-06-26 22:04:41.003784,Online
8079,1110,125,1,114.67,114.67,2025-07-07 04:28:32.716102,Store
8080,2,58,1,264.6,264.6,2025-06-16 04:32:10.869055,Store
8081,1215,87,1,19.08,19.08,2025-06-17 02:05:33.198693,Online
8082,1532,96,1,309.46,309.46,2025-06-13 22:58:23.124302,Online
8083,1688,126,1,361.51,361.51,2025-05-21 13:38:13.453350,Store
8084,1947,30,2,249.73,499.45,2025-06-30 13:04:48.372671,Store
8085,234,192,2,319.25,638.49,2025-06-07 17:18:36.903643,Online
8086,599,26,1,131.53,131.53,2025-07-02 09:27:10.057673,Online
8087,906,150,3,21.86,65.59,2025-06-29 18:02:11.047930,Store
8088,1324,89,1,332.4,332.4,2025-05-24 02:29:21.342320,Online
8089,602,44,1,89.65,89.65,2025-07-11 23:34:46.498207,Online
8090,667,5,1,71.06,71.06,2025-06-08 15:21:54.480046,Store
8091,1141,177,2,74.9,149.8,2025-07-08 11:56:44.687293,Store
8092,952,132,2,319.74,639.48,2025-07-02 09:05:55.522829,Online
8093,1051,61,5,12.11,60.53,2025-05-25 01:23:11.691629,Online
8094,460,96,5,340.41,1702.03,2025-06-30 04:37:34.247931,Store
8095,1920,140,2,141.9,283.81,2025-06-21 07:27:59.290891,Store
8096,1484,140,4,156.09,624.37,2025-05-02 23:46:00.009391,Online
8097,581,136,5,377.77,1888.83,2025-04-14 16:27:21.466988,Online
8098,1143,117,4,325.42,1301.69,2025-06-17 20:33:53.646660,Online
8099,442,33,1,261.88,261.88,2025-04-02 02:06:09.689836,Store
8100,376,195,3,160.16,480.47,2025-03-13 01:39:58.830387,Online
8101,1491,115,1,317.12,317.12,2025-04-26 01:28:56.263860,Online
8102,1097,192,2,319.25,638.49,2025-07-05 00:14:30.672914,Online
8103,947,156,4,389.42,1557.69,2025-05-08 05:31:40.452953,Online
8104,1215,132,3,319.74,959.22,2025-07-08 23:09:42.358028,Store
8105,700,129,2,19.36,38.72,2025-06-13 02:50:14.363697,Store
8106,989,140,1,141.9,141.9,2025-07-09 22:26:25.106247,Online
8107,216,182,1,34.89,34.89,2025-06-17 08:26:16.792605,Online
8108,507,89,5,299.16,1495.78,2025-05-04 02:10:10.209658,Online
8109,1539,89,2,365.63,731.27,2025-06-12 01:41:57.470937,Online
8110,1856,155,1,456.75,456.75,2025-06-22 08:59:45.474672,Online
8111,1998,100,4,280.52,1122.07,2025-05-28 22:43:42.212759,Online
8112,234,177,2,83.22,166.45,2025-05-15 19:49:37.810004,Online
8113,1042,120,1,161.26,161.26,2025-07-11 03:30:29.786208,Online
8114,1642,26,3,107.61,322.84,2025-03-13 13:59:34.801314,Store
8115,1940,141,2,540.44,1080.87,2025-06-30 05:15:04.617783,Online
8116,564,189,2,26.22,52.43,2025-06-23 13:53:27.879185,Online
8117,1274,92,2,142.36,284.72,2025-06-25 08:25:54.517764,Store
8118,593,147,1,322.66,322.66,2025-05-24 14:40:43.693666,Online
8119,1747,50,1,257.72,257.72,2025-07-10 07:38:50.566214,Online
8120,909,67,1,51.14,51.14,2025-06-16 11:49:59.535308,Online
8121,423,36,4,517.93,2071.71,2025-06-14 20:43:20.190374,Online
8122,1078,172,1,248.55,248.55,2025-06-24 17:11:35.049701,Online
8123,1721,39,5,347.4,1736.99,2025-06-19 20:46:51.571437,Online
8124,1894,104,1,26.86,26.86,2025-04-11 01:21:01.626320,Store
8125,142,126,5,361.51,1807.56,2025-07-10 09:46:16.941107,Store
8126,483,140,2,141.9,283.81,2025-06-20 12:11:38.369601,Online
8127,1417,73,2,406.81,813.63,2025-06-23 20:17:49.585034,Store
8128,1439,77,1,109.84,109.84,2025-04-22 23:37:46.560506,Store
8129,1189,156,1,354.02,354.02,2025-06-16 01:09:33.016880,Store
8130,254,7,5,122.4,612.01,2025-05-06 15:21:05.572483,Online
8131,1054,87,1,17.17,17.17,2025-07-03 19:50:07.010324,Store
8132,853,144,2,182.34,364.69,2025-03-01 17:05:48.577087,Online
8133,1491,19,1,13.35,13.35,2025-05-15 04:18:04.575837,Online
8134,1216,133,2,223.29,446.59,2025-05-10 00:19:47.201198,Store
8135,1715,185,1,514.2,514.2,2025-02-14 09:29:04.309388,Online
8136,487,42,2,157.3,314.6,2025-07-02 22:15:16.904809,Online
8137,1248,28,1,451.42,451.42,2025-06-27 00:22:18.079756,Online
8138,1288,83,1,357.39,357.39,2025-05-02 06:13:52.063692,Online
8139,1320,191,2,204.37,408.74,2025-06-02 21:56:19.259159,Store
8140,40,84,4,453.99,1815.96,2025-07-08 14:53:41.408712,Online
8141,627,161,5,435.79,2178.95,2025-07-10 19:34:05.437022,Store
8142,1998,84,1,499.39,499.39,2025-05-18 08:06:55.137510,Online
8143,19,75,2,114.47,228.94,2025-07-07 08:42:58.001041,Online
8144,1424,13,2,243.3,486.6,2025-04-23 07:14:09.379182,Store
8145,843,157,1,284.48,284.48,2025-07-08 18:19:57.008774,Store
8146,142,5,1,71.06,71.06,2025-05-06 20:48:57.384869,Online
8147,658,94,1,246.74,246.74,2025-05-14 19:33:35.818266,Online
8148,1515,175,2,495.38,990.76,2025-07-11 01:25:42.090331,Online
8149,1179,117,1,292.88,292.88,2025-07-04 04:24:58.637003,Online
8150,115,31,1,116.7,116.7,2025-04-30 02:35:24.201741,Online
8151,1383,2,3,47.27,141.81,2025-06-03 21:45:24.975358,Online
8152,1846,130,2,348.0,696.0,2025-06-21 21:06:50.004528,Online
8153,913,138,1,81.3,81.3,2025-05-01 16:57:27.157258,Online
8154,1236,197,4,482.6,1930.4,2025-06-25 07:45:06.501457,Online
8155,1187,164,1,301.13,301.13,2025-03-20 11:16:01.104020,Store
8156,1394,163,2,10.37,20.73,2025-06-22 07:25:34.886738,Online
8157,1519,132,1,319.74,319.74,2025-06-21 15:03:38.175815,Store
8158,70,185,2,420.71,841.42,2025-07-06 10:57:35.984614,Online
8159,1391,34,3,58.19,174.57,2025-06-26 05:40:49.199160,Online
8160,1388,132,4,351.71,1406.85,2025-06-29 18:37:34.640910,Online
8161,551,82,1,262.14,262.14,2025-06-22 23:12:28.046543,Online
8162,719,79,1,60.87,60.87,2025-05-16 02:13:31.946122,Online
8163,554,107,2,178.94,357.87,2025-06-16 04:28:12.274762,Store
8164,1526,119,2,230.34,460.68,2025-06-16 09:26:34.227207,Store
8165,1940,130,1,382.8,382.8,2025-05-28 08:47:03.888770,Online
8166,441,33,1,320.08,320.08,2025-07-05 19:57:46.004736,Online
8167,30,191,1,204.37,204.37,2025-06-22 15:35:08.374329,Online
8168,1924,91,2,395.39,790.78,2025-07-10 12:23:21.031628,Online
8169,345,105,2,321.12,642.23,2025-03-04 13:43:27.455949,Store
8170,1103,193,1,324.27,324.27,2025-07-02 19:21:22.500852,Online
8171,318,198,1,167.01,167.01,2025-05-18 23:25:32.201212,Online
8172,611,109,1,491.26,491.26,2025-07-11 01:39:38.585477,Online
8173,2000,62,2,404.69,809.39,2025-07-06 03:30:41.668920,Online
8174,1679,87,1,20.99,20.99,2025-07-08 10:47:13.299127,Store
8175,1584,79,1,55.34,55.34,2025-07-03 17:56:49.348009,Online
8176,1190,80,1,185.15,185.15,2025-06-10 13:34:31.741250,Store
8177,1720,62,1,404.69,404.69,2025-07-10 03:56:52.445563,Store
8178,1532,96,1,309.46,309.46,2025-07-05 17:49:33.492103,Store
8179,125,73,3,369.83,1109.49,2025-06-27 12:16:16.427801,Online
8180,1479,134,1,240.59,240.59,2025-06-29 06:44:23.528745,Online
8181,71,33,2,261.88,523.77,2025-07-03 04:06:00.693407,Store
8182,1973,85,1,77.49,77.49,2025-07-02 20:55:37.704134,Online
8183,433,19,1,13.35,13.35,2025-07-09 00:28:39.457652,Store
8184,426,62,1,404.69,404.69,2025-06-28 19:47:07.993592,Online
8185,1172,198,4,136.64,546.57,2025-07-09 19:13:34.974191,Online
8186,1293,114,1,85.66,85.66,2025-04-30 16:55:40.952930,Online
8187,1668,184,2,385.23,770.46,2025-05-12 09:57:25.080166,Store
8188,1996,41,1,439.09,439.09,2025-06-22 21:15:33.062826,Store
8189,698,59,4,457.18,1828.71,2025-06-01 03:20:07.323952,Online
8190,901,170,5,417.55,2087.73,2025-04-19 03:51:29.023096,Store
8191,1259,72,2,44.29,88.58,2025-05-26 04:24:05.285040,Online
8192,1346,194,1,220.62,220.62,2025-06-11 16:50:44.004583,Online
8193,1107,63,1,47.63,47.63,2025-07-08 00:21:02.881879,Online
8194,501,64,1,212.72,212.72,2025-06-30 01:00:19.692216,Online
8195,1691,63,1,52.39,52.39,2025-04-21 15:50:03.648070,Store
8196,823,69,2,318.79,637.57,2025-06-13 13:48:15.800312,Online
8197,1873,92,3,129.42,388.25,2025-03-03 02:32:54.134745,Online
8198,312,116,1,26.52,26.52,2025-06-15 05:04:48.540805,Online
8199,300,99,1,416.78,416.78,2025-03-27 22:31:51.231358,Store
8200,223,128,1,196.08,196.08,2025-06-21 08:28:54.633994,Store
8201,34,119,1,207.31,207.31,2025-06-21 13:04:38.171274,Online
8202,1747,169,1,145.93,145.93,2025-06-13 08:02:33.081042,Online
8203,1766,150,1,24.29,24.29,2025-07-12 09:16:45.763334,Online
8204,903,165,1,398.7,398.7,2025-06-14 13:49:33.061184,Online
8205,417,2,4,52.52,210.09,2025-05-30 20:59:04.911233,Store
8206,85,118,1,145.8,145.8,2025-06-12 11:04:47.629510,Online
8207,1766,87,1,19.08,19.08,2025-06-12 23:51:12.108784,Online
8208,1330,99,1,378.9,378.9,2025-06-29 18:57:17.444557,Online
8209,527,46,1,164.7,164.7,2025-07-09 04:59:21.122683,Online
8210,838,144,1,182.34,182.34,2025-07-11 14:23:27.056165,Online
8211,1513,77,2,98.86,197.71,2025-06-22 08:00:38.830762,Store
8212,280,41,2,395.18,790.35,2025-06-29 00:43:40.339857,Online
8213,1629,130,4,382.8,1531.19,2025-06-30 23:21:10.734692,Online
8214,1603,18,1,99.88,99.88,2025-06-27 00:02:05.818392,Store
8215,1994,124,2,527.95,1055.89,2025-07-10 21:58:28.983977,Online
8216,869,111,1,324.29,324.29,2025-07-10 02:36:00.254572,Online
8217,1403,159,2,81.43,162.87,2025-06-17 04:36:04.061653,Online
8218,963,123,1,442.17,442.17,2025-06-22 07:56:36.190788,Store
8219,1497,118,1,145.8,145.8,2025-06-11 06:59:24.450413,Online
8220,1572,19,3,14.69,44.06,2025-06-24 02:04:30.934322,Online
8221,1286,154,2,37.31,74.61,2025-05-15 07:16:52.450876,Online
8222,189,103,5,156.94,784.69,2025-05-21 05:06:57.442242,Store
8223,359,124,3,431.96,1295.87,2025-07-08 01:47:59.170395,Online
8224,556,65,1,342.65,342.65,2025-06-30 19:32:09.708632,Store
