customer_id,customer_segment,region,registration_date,age_group
1427,Premium,North,2024-02-21 03:00:48.624312160,46-55
1428,Basic,East,2024-02-21 16:09:36.288144080,46-55
1429,Standard,North,2024-02-22 05:18:23.951975992,55+
1430,Basic,North,2024-02-22 18:27:11.615807912,46-55
1431,Standard,South,2024-02-23 07:35:59.279639824,26-35
1432,Standard,South,2024-02-23 20:44:46.943471744,26-35
1433,Standard,West,2024-02-24 09:53:34.607303656,46-55
1434,Standard,Central,2024-02-24 23:02:22.271135576,26-35
1435,Premium,North,2024-02-25 12:11:09.934967488,18-25
1436,Premium,Central,2024-02-26 01:19:57.598799400,36-45
1437,Standard,West,2024-02-26 14:28:45.262631320,46-55
1438,Basic,North,2024-02-27 03:37:32.926463232,18-25
1439,Standard,North,2024-02-27 16:46:20.590295152,46-55
1440,Standard,Central,2024-02-28 05:55:08.254127064,46-55
1441,Basic,East,2024-02-28 19:03:55.917958984,36-45
1442,Premium,South,2024-02-29 08:12:43.581790896,18-25
1443,Standard,East,2024-02-29 21:21:31.245622816,26-35
1444,Standard,Central,2024-03-01 10:30:18.909454728,46-55
1445,Basic,South,2024-03-01 23:39:06.573286648,46-55
1446,Premium,East,2024-03-02 12:47:54.237118560,55+
1447,Standard,South,2024-03-03 01:56:41.900950480,36-45
1448,Basic,North,2024-03-03 15:05:29.564782392,18-25
1449,Basic,East,2024-03-04 04:14:17.228614312,18-25
1450,Standard,South,2024-03-04 17:23:04.892446224,46-55
1451,Standard,South,2024-03-05 06:31:52.556278144,26-35
1452,Standard,South,2024-03-05 19:40:40.220110056,26-35
1453,Basic,East,2024-03-06 08:49:27.883941976,36-45
1454,Standard,West,2024-03-06 21:58:15.547773888,18-25
1455,Premium,East,2024-03-07 11:07:03.211605808,26-35
1456,Basic,Central,2024-03-08 00:15:50.875437720,36-45
1457,Standard,East,2024-03-08 13:24:38.539269640,26-35
1458,Standard,South,2024-03-09 02:33:26.203101552,18-25
1459,Standard,North,2024-03-09 15:42:13.866933472,46-55
1460,Standard,East,2024-03-10 04:51:01.530765384,46-55
1461,Standard,East,2024-03-10 17:59:49.194597304,26-35
1462,Standard,South,2024-03-11 07:08:36.858429216,46-55
1463,Premium,North,2024-03-11 20:17:24.522261136,26-35
1464,Standard,North,2024-03-12 09:26:12.186093048,36-45
1465,Basic,Central,2024-03-12 22:34:59.849924968,55+
1466,Premium,East,2024-03-13 11:43:47.513756880,46-55
1467,Basic,North,2024-03-14 00:52:35.177588800,46-55
1468,Standard,North,2024-03-14 14:01:22.841420712,18-25
1469,Basic,West,2024-03-15 03:10:10.505252632,18-25
1470,Basic,West,2024-03-15 16:18:58.169084544,55+
1471,Standard,North,2024-03-16 05:27:45.832916464,26-35
1472,Basic,Central,2024-03-16 18:36:33.496748376,26-35
1473,Basic,North,2024-03-17 07:45:21.160580296,46-55
1474,Standard,South,2024-03-17 20:54:08.824412208,46-55
1475,Standard,East,2024-03-18 10:02:56.488244128,55+
1476,Standard,Central,2024-03-18 23:11:44.152076040,26-35
1477,Basic,South,2024-03-19 12:20:31.815907960,55+
1478,Basic,Central,2024-03-20 01:29:19.479739872,18-25
1479,Basic,South,2024-03-20 14:38:07.143571792,18-25
1480,Standard,East,2024-03-21 03:46:54.807403704,36-45
1481,Basic,East,2024-03-21 16:55:42.471235624,18-25
1482,Premium,West,2024-03-22 06:04:30.135067536,26-35
1483,Standard,South,2024-03-22 19:13:17.798899456,46-55
1484,Premium,West,2024-03-23 08:22:05.462731368,26-35
1485,Standard,South,2024-03-23 21:30:53.126563288,26-35
1486,Standard,West,2024-03-24 10:39:40.790395200,26-35
1487,Standard,East,2024-03-24 23:48:28.454227120,36-45
1488,Standard,Central,2024-03-25 12:57:16.118059032,36-45
1489,Standard,West,2024-03-26 02:06:03.781890952,46-55
1490,Standard,South,2024-03-26 15:14:51.445722864,46-55
1491,Standard,South,2024-03-27 04:23:39.109554784,36-45
1492,Standard,East,2024-03-27 17:32:26.773386696,46-55
1493,Standard,South,2024-03-28 06:41:14.437218616,18-25
1494,Premium,North,2024-03-28 19:50:02.101050528,26-35
1495,Standard,Central,2024-03-29 08:58:49.764882448,46-55
1496,Standard,West,2024-03-29 22:07:37.428714360,26-35
1497,Standard,Central,2024-03-30 11:16:25.092546280,55+
1498,Standard,East,2024-03-31 00:25:12.756378192,36-45
1499,Standard,West,2024-03-31 13:34:00.420210112,46-55
1500,Basic,West,2024-04-01 02:42:48.084042024,36-45
1501,Standard,North,2024-04-01 15:51:35.747873944,36-45
1502,Standard,East,2024-04-02 05:00:23.411705856,26-35
1503,Premium,South,2024-04-02 18:09:11.075537776,46-55
1504,Standard,North,2024-04-03 07:17:58.739369688,36-45
1505,Standard,North,2024-04-03 20:26:46.403201608,55+
1506,Standard,Central,2024-04-04 09:35:34.067033520,26-35
1507,Standard,Central,2024-04-04 22:44:21.730865440,18-25
1508,Standard,Central,2024-04-05 11:53:09.394697352,26-35
1509,Standard,North,2024-04-06 01:01:57.058529272,36-45
1510,Basic,South,2024-04-06 14:10:44.722361184,55+
1511,Basic,West,2024-04-07 03:19:32.386193104,26-35
1512,Basic,Central,2024-04-07 16:28:20.050025016,46-55
1513,Basic,South,2024-04-08 05:37:07.713856936,26-35
1514,Premium,East,2024-04-08 18:45:55.377688848,36-45
1515,Premium,Central,2024-04-09 07:54:43.041520768,55+
1516,Premium,West,2024-04-09 21:03:30.705352680,26-35
1517,Standard,East,2024-04-10 10:12:18.369184600,36-45
1518,Basic,East,2024-04-10 23:21:06.033016512,55+
1519,Standard,West,2024-04-11 12:29:53.696848432,55+
1520,Basic,Central,2024-04-12 01:38:41.360680344,36-45
1521,Premium,North,2024-04-12 14:47:29.024512264,36-45
1522,Basic,West,2024-04-13 03:56:16.688344176,26-35
1523,Standard,West,2024-04-13 17:05:04.352176096,36-45
1524,Premium,West,2024-04-14 06:13:52.016008016,46-55
1525,Standard,East,2024-04-14 19:22:39.679839920,46-55
1526,Standard,South,2024-04-15 08:31:27.343671840,26-35
1527,Standard,North,2024-04-15 21:40:15.007503760,26-35
1528,Standard,Central,2024-04-16 10:49:02.671335680,26-35
1529,Basic,Central,2024-04-16 23:57:50.335167584,26-35
1530,Standard,South,2024-04-17 13:06:37.998999504,18-25
1531,Standard,West,2024-04-18 02:15:25.662831424,36-45
1532,Standard,North,2024-04-18 15:24:13.326663344,18-25
1533,Basic,Central,2024-04-19 04:33:00.990495248,26-35
1534,Standard,Central,2024-04-19 17:41:48.654327168,36-45
1535,Standard,West,2024-04-20 06:50:36.318159088,26-35
1536,Premium,South,2024-04-20 19:59:23.981991008,18-25
1537,Premium,North,2024-04-21 09:08:11.645822912,26-35
1538,Standard,South,2024-04-21 22:16:59.309654832,26-35
1539,Premium,South,2024-04-22 11:25:46.973486752,36-45
1540,Standard,North,2024-04-23 00:34:34.637318656,18-25
1541,Basic,North,2024-04-23 13:43:22.301150576,46-55
1542,Premium,Central,2024-04-24 02:52:09.964982496,55+
1543,Standard,Central,2024-04-24 16:00:57.628814416,46-55
1544,Standard,North,2024-04-25 05:09:45.292646320,36-45
1545,Basic,East,2024-04-25 18:18:32.956478240,55+
1546,Standard,Central,2024-04-26 07:27:20.620310160,46-55
1547,Basic,East,2024-04-26 20:36:08.284142080,18-25
1548,Standard,North,2024-04-27 09:44:55.947973984,26-35
1549,Premium,Central,2024-04-27 22:53:43.611805904,55+
1550,Standard,South,2024-04-28 12:02:31.275637824,26-35
1551,Basic,North,2024-04-29 01:11:18.939469744,18-25
1552,Standard,West,2024-04-29 14:20:06.603301648,46-55
1553,Basic,East,2024-04-30 03:28:54.267133568,46-55
1554,Basic,North,2024-04-30 16:37:41.930965488,26-35
1555,Standard,North,2024-05-01 05:46:29.594797408,36-45
1556,Standard,Central,2024-05-01 18:55:17.258629312,26-35
1557,Standard,Central,2024-05-02 08:04:04.922461232,46-55
1558,Standard,Central,2024-05-02 21:12:52.586293152,26-35
1559,Basic,West,2024-05-03 10:21:40.250125072,26-35
1560,Basic,Central,2024-05-03 23:30:27.913956976,46-55
1561,Standard,North,2024-05-04 12:39:15.577788896,36-45
1562,Standard,Central,2024-05-05 01:48:03.241620816,46-55
1563,Basic,South,2024-05-05 14:56:50.905452736,36-45
1564,Standard,Central,2024-05-06 04:05:38.569284640,26-35
1565,Basic,West,2024-05-06 17:14:26.233116560,36-45
1566,Standard,South,2024-05-07 06:23:13.896948480,26-35
1567,Standard,North,2024-05-07 19:32:01.560780400,26-35
1568,Premium,North,2024-05-08 08:40:49.224612304,26-35
1569,Standard,East,2024-05-08 21:49:36.888444224,46-55
1570,Standard,South,2024-05-09 10:58:24.552276144,55+
1571,Standard,East,2024-05-10 00:07:12.216108064,55+
1572,Premium,South,2024-05-10 13:15:59.879939968,36-45
1573,Basic,South,2024-05-11 02:24:47.543771888,26-35
1574,Basic,West,2024-05-11 15:33:35.207603808,36-45
1575,Standard,East,2024-05-12 04:42:22.871435728,46-55
1576,Premium,West,2024-05-12 17:51:10.535267632,26-35
1577,Premium,South,2024-05-13 06:59:58.199099552,55+
1578,Standard,North,2024-05-13 20:08:45.862931472,26-35
1579,Standard,South,2024-05-14 09:17:33.526763392,55+
1580,Standard,West,2024-05-14 22:26:21.190595296,46-55
1581,Standard,East,2024-05-15 11:35:08.854427216,46-55
1582,Standard,East,2024-05-16 00:43:56.518259136,26-35
1583,Standard,West,2024-05-16 13:52:44.182091056,18-25
1584,Standard,East,2024-05-17 03:01:31.845922960,26-35
1585,Basic,Central,2024-05-17 16:10:19.509754880,26-35
1586,Premium,North,2024-05-18 05:19:07.173586800,18-25
1587,Standard,North,2024-05-18 18:27:54.837418720,36-45
1588,Standard,North,2024-05-19 07:36:42.501250624,36-45
1589,Standard,East,2024-05-19 20:45:30.165082544,36-45
1590,Basic,East,2024-05-20 09:54:17.828914464,36-45
1591,Standard,South,2024-05-20 23:03:05.492746384,18-25
1592,Basic,South,2024-05-21 12:11:53.156578288,55+
1593,Premium,North,2024-05-22 01:20:40.820410208,26-35
1594,Premium,Central,2024-05-22 14:29:28.484242128,36-45
1595,Basic,South,2024-05-23 03:38:16.148074048,36-45
1596,Standard,South,2024-05-23 16:47:03.811905952,46-55
1597,Standard,East,2024-05-24 05:55:51.475737872,18-25
1598,Premium,Central,2024-05-24 19:04:39.139569792,36-45
1599,Premium,North,2024-05-25 08:13:26.803401712,36-45
1600,Basic,South,2024-05-25 21:22:14.467233616,26-35
1601,Premium,Central,2024-05-26 10:31:02.131065536,36-45
1602,Standard,Central,2024-05-26 23:39:49.794897456,55+
1603,Standard,North,2024-05-27 12:48:37.458729376,55+
1604,Standard,Central,2024-05-28 01:57:25.122561280,18-25
1605,Premium,Central,2024-05-28 15:06:12.786393200,26-35
1606,Standard,Central,2024-05-29 04:15:00.450225120,26-35
1607,Premium,South,2024-05-29 17:23:48.114057040,26-35
1608,Basic,North,2024-05-30 06:32:35.777888944,26-35
1609,Standard,Central,2024-05-30 19:41:23.441720864,26-35
1610,Standard,Central,2024-05-31 08:50:11.105552784,55+
1611,Basic,South,2024-05-31 21:58:58.769384704,55+
1612,Standard,North,2024-06-01 11:07:46.433216608,18-25
1613,Standard,East,2024-06-02 00:16:34.097048528,26-35
1614,Standard,South,2024-06-02 13:25:21.760880448,36-45
1615,Standard,North,2024-06-03 02:34:09.424712368,26-35
1616,Standard,Central,2024-06-03 15:42:57.088544272,36-45
1617,Basic,North,2024-06-04 04:51:44.752376192,36-45
1618,Standard,North,2024-06-04 18:00:32.416208112,55+
1619,Standard,North,2024-06-05 07:09:20.080040032,46-55
1620,Basic,East,2024-06-05 20:18:07.743871936,36-45
1621,Standard,North,2024-06-06 09:26:55.407703856,46-55
1622,Premium,East,2024-06-06 22:35:43.071535776,26-35
1623,Standard,Central,2024-06-07 11:44:30.735367696,36-45
1624,Basic,East,2024-06-08 00:53:18.399199600,36-45
1625,Premium,Central,2024-06-08 14:02:06.063031520,18-25
1626,Standard,Central,2024-06-09 03:10:53.726863440,26-35
1627,Standard,East,2024-06-09 16:19:41.390695360,26-35
1628,Standard,South,2024-06-10 05:28:29.054527264,55+
1629,Premium,West,2024-06-10 18:37:16.718359184,26-35
1630,Standard,North,2024-06-11 07:46:04.382191104,26-35
1631,Basic,West,2024-06-11 20:54:52.046023024,26-35
1632,Standard,North,2024-06-12 10:03:39.709854928,46-55
1633,Standard,North,2024-06-12 23:12:27.373686848,18-25
1634,Basic,Central,2024-06-13 12:21:15.037518768,55+
1635,Basic,North,2024-06-14 01:30:02.701350688,55+
1636,Standard,North,2024-06-14 14:38:50.365182592,36-45
1637,Standard,East,2024-06-15 03:47:38.029014512,46-55
1638,Premium,West,2024-06-15 16:56:25.692846432,18-25
1639,Basic,East,2024-06-16 06:05:13.356678352,26-35
1640,Basic,North,2024-06-16 19:14:01.020510256,46-55
1641,Standard,Central,2024-06-17 08:22:48.684342176,18-25
1642,Basic,East,2024-06-17 21:31:36.348174096,26-35
1643,Standard,East,2024-06-18 10:40:24.012006000,36-45
1644,Standard,South,2024-06-18 23:49:11.675837920,26-35
1645,Premium,North,2024-06-19 12:57:59.339669840,55+
1646,Basic,Central,2024-06-20 02:06:47.003501760,18-25
1647,Premium,East,2024-06-20 15:15:34.667333664,46-55
1648,Basic,East,2024-06-21 04:24:22.331165584,36-45
1649,Basic,Central,2024-06-21 17:33:09.994997504,46-55
1650,Basic,North,2024-06-22 06:41:57.658829424,26-35
1651,Premium,South,2024-06-22 19:50:45.322661328,36-45
1652,Standard,East,2024-06-23 08:59:32.986493248,55+
1653,Standard,South,2024-06-23 22:08:20.650325168,36-45
1654,Standard,West,2024-06-24 11:17:08.314157088,26-35
1655,Premium,North,2024-06-25 00:25:55.977988992,36-45
1656,Basic,West,2024-06-25 13:34:43.641820912,46-55
1657,Standard,West,2024-06-26 02:43:31.305652832,36-45
1658,Standard,West,2024-06-26 15:52:18.969484752,55+
1659,Standard,North,2024-06-27 05:01:06.633316656,26-35
1660,Standard,North,2024-06-27 18:09:54.297148576,36-45
1661,Standard,Central,2024-06-28 07:18:41.960980496,46-55
1662,Standard,South,2024-06-28 20:27:29.624812416,46-55
1663,Basic,South,2024-06-29 09:36:17.288644320,55+
1664,Standard,Central,2024-06-29 22:45:04.952476240,55+
1665,Basic,Central,2024-06-30 11:53:52.616308160,36-45
1666,Basic,West,2024-07-01 01:02:40.280140080,18-25
1667,Standard,Central,2024-07-01 14:11:27.943971984,18-25
1668,Basic,East,2024-07-02 03:20:15.607803904,46-55
1669,Premium,South,2024-07-02 16:29:03.271635824,55+
1670,Basic,Central,2024-07-03 05:37:50.935467744,26-35
1671,Standard,East,2024-07-03 18:46:38.599299648,26-35
1672,Basic,East,2024-07-04 07:55:26.263131568,18-25
1673,Basic,East,2024-07-04 21:04:13.926963488,46-55
1674,Basic,East,2024-07-05 10:13:01.590795408,26-35
1675,Basic,West,2024-07-05 23:21:49.254627312,36-45
1676,Standard,East,2024-07-06 12:30:36.918459232,36-45
1677,Premium,West,2024-07-07 01:39:24.582291152,46-55
1678,Standard,West,2024-07-07 14:48:12.246123072,46-55
1679,Premium,East,2024-07-08 03:56:59.909954976,36-45
1680,Standard,South,2024-07-08 17:05:47.573786896,26-35
1681,Standard,East,2024-07-09 06:14:35.237618816,36-45
1682,Basic,East,2024-07-09 19:23:22.901450736,46-55
1683,Standard,East,2024-07-10 08:32:10.565282640,55+
1684,Basic,South,2024-07-10 21:40:58.229114560,26-35
1685,Premium,North,2024-07-11 10:49:45.892946480,18-25
1686,Basic,North,2024-07-11 23:58:33.556778400,18-25
1687,Basic,West,2024-07-12 13:07:21.220610304,26-35
1688,Standard,West,2024-07-13 02:16:08.884442224,46-55
1689,Standard,South,2024-07-13 15:24:56.548274144,18-25
1690,Basic,Central,2024-07-14 04:33:44.212106064,36-45
1691,Premium,North,2024-07-14 17:42:31.875937968,26-35
1692,Standard,West,2024-07-15 06:51:19.539769888,18-25
1693,Standard,North,2024-07-15 20:00:07.203601808,36-45
1694,Premium,South,2024-07-16 09:08:54.867433728,26-35
1695,Standard,South,2024-07-16 22:17:42.531265632,26-35
1696,Premium,Central,2024-07-17 11:26:30.195097552,46-55
1697,Premium,Central,2024-07-18 00:35:17.858929472,36-45
1698,Premium,South,2024-07-18 13:44:05.522761392,18-25
1699,Basic,West,2024-07-19 02:52:53.186593296,55+
1700,Standard,North,2024-07-19 16:01:40.850425216,36-45
1701,Basic,East,2024-07-20 05:10:28.514257136,46-55
1702,Standard,Central,2024-07-20 18:19:16.178089056,18-25
1703,Standard,East,2024-07-21 07:28:03.841920960,18-25
1704,Standard,West,2024-07-21 20:36:51.505752880,18-25
1705,Standard,Central,2024-07-22 09:45:39.169584800,26-35
1706,Premium,East,2024-07-22 22:54:26.833416720,36-45
1707,Standard,West,2024-07-23 12:03:14.497248624,55+
1708,Standard,North,2024-07-24 01:12:02.161080544,36-45
1709,Standard,West,2024-07-24 14:20:49.824912464,26-35
1710,Standard,Central,2024-07-25 03:29:37.488744384,36-45
1711,Premium,South,2024-07-25 16:38:25.152576288,18-25
1712,Premium,North,2024-07-26 05:47:12.816408208,36-45
1713,Basic,East,2024-07-26 18:56:00.480240128,36-45
1714,Standard,Central,2024-07-27 08:04:48.144072048,46-55
1715,Premium,South,2024-07-27 21:13:35.807903952,55+
1716,Basic,West,2024-07-28 10:22:23.471735872,26-35
1717,Premium,South,2024-07-28 23:31:11.135567792,36-45
1718,Standard,Central,2024-07-29 12:39:58.799399712,55+
1719,Basic,Central,2024-07-30 01:48:46.463231616,46-55
1720,Standard,South,2024-07-30 14:57:34.127063536,36-45
1721,Premium,West,2024-07-31 04:06:21.790895456,55+
1722,Premium,South,2024-07-31 17:15:09.454727376,18-25
1723,Standard,Central,2024-08-01 06:23:57.118559280,55+
1724,Premium,Central,2024-08-01 19:32:44.782391200,18-25
1725,Standard,East,2024-08-02 08:41:32.446223120,36-45
1726,Premium,East,2024-08-02 21:50:20.110055040,55+
1727,Standard,North,2024-08-03 10:59:07.773886944,26-35
1728,Basic,Central,2024-08-04 00:07:55.437718864,36-45
1729,Basic,East,2024-08-04 13:16:43.101550784,26-35
1730,Standard,South,2024-08-05 02:25:30.765382704,55+
1731,Standard,West,2024-08-05 15:34:18.429214608,46-55
1732,Standard,South,2024-08-06 04:43:06.093046528,46-55
1733,Standard,West,2024-08-06 17:51:53.756878448,36-45
1734,Standard,East,2024-08-07 07:00:41.420710368,46-55
1735,Premium,North,2024-08-07 20:09:29.084542272,26-35
1736,Basic,South,2024-08-08 09:18:16.748374192,36-45
1737,Standard,South,2024-08-08 22:27:04.412206112,46-55
1738,Premium,South,2024-08-09 11:35:52.076038032,26-35
1739,Standard,West,2024-08-10 00:44:39.739869936,18-25
1740,Standard,East,2024-08-10 13:53:27.403701856,18-25
1741,Basic,South,2024-08-11 03:02:15.067533776,18-25
1742,Basic,South,2024-08-11 16:11:02.731365680,55+
1743,Basic,North,2024-08-12 05:19:50.395197600,36-45
1744,Premium,North,2024-08-12 18:28:38.059029520,46-55
1745,Standard,East,2024-08-13 07:37:25.722861440,26-35
1746,Standard,East,2024-08-13 20:46:13.386693344,26-35
1747,Premium,Central,2024-08-14 09:55:01.050525264,26-35
1748,Standard,North,2024-08-14 23:03:48.714357184,46-55
1749,Basic,Central,2024-08-15 12:12:36.378189104,36-45
1750,Premium,West,2024-08-16 01:21:24.042021008,55+
1751,Standard,Central,2024-08-16 14:30:11.705852928,46-55
1752,Standard,South,2024-08-17 03:38:59.369684848,36-45
1753,Premium,Central,2024-08-17 16:47:47.033516768,36-45
1754,Standard,East,2024-08-18 05:56:34.697348672,55+
1755,Basic,West,2024-08-18 19:05:22.361180592,46-55
1756,Basic,South,2024-08-19 08:14:10.025012512,18-25
1757,Basic,Central,2024-08-19 21:22:57.688844432,36-45
1758,Standard,West,2024-08-20 10:31:45.352676336,46-55
1759,Premium,West,2024-08-20 23:40:33.016508256,46-55
1760,Standard,South,2024-08-21 12:49:20.680340176,26-35
1761,Standard,Central,2024-08-22 01:58:08.344172096,55+
1762,Basic,West,2024-08-22 15:06:56.008004000,55+
1763,Premium,West,2024-08-23 04:15:43.671835920,26-35
1764,Standard,North,2024-08-23 17:24:31.335667840,55+
1765,Premium,West,2024-08-24 06:33:18.999499760,18-25
1766,Standard,North,2024-08-24 19:42:06.663331664,18-25
1767,Basic,Central,2024-08-25 08:50:54.327163584,18-25
1768,Standard,Central,2024-08-25 21:59:41.990995504,18-25
1769,Standard,Central,2024-08-26 11:08:29.654827424,46-55
1770,Standard,East,2024-08-27 00:17:17.318659328,18-25
1771,Standard,Central,2024-08-27 13:26:04.982491248,26-35
1772,Basic,West,2024-08-28 02:34:52.646323168,18-25
1773,Basic,South,2024-08-28 15:43:40.310155088,26-35
1774,Basic,North,2024-08-29 04:52:27.973986992,18-25
1775,Basic,East,2024-08-29 18:01:15.637818912,46-55
1776,Standard,Central,2024-08-30 07:10:03.301650832,18-25
1777,Standard,Central,2024-08-30 20:18:50.965482752,55+
1778,Standard,South,2024-08-31 09:27:38.629314656,46-55
1779,Standard,South,2024-08-31 22:36:26.293146576,18-25
1780,Basic,East,2024-09-01 11:45:13.956978496,55+
1781,Premium,North,2024-09-02 00:54:01.620810416,18-25
1782,Basic,Central,2024-09-02 14:02:49.284642320,26-35
1783,Standard,East,2024-09-03 03:11:36.948474240,18-25
1784,Standard,West,2024-09-03 16:20:24.612306160,26-35
1785,Standard,West,2024-09-04 05:29:12.276138080,36-45
1786,Basic,East,2024-09-04 18:37:59.939969984,46-55
1787,Standard,Central,2024-09-05 07:46:47.603801904,26-35
1788,Standard,East,2024-09-05 20:55:35.267633824,46-55
1789,Premium,Central,2024-09-06 10:04:22.931465744,26-35
1790,Standard,South,2024-09-06 23:13:10.595297648,46-55
1791,Premium,East,2024-09-07 12:21:58.259129568,26-35
1792,Basic,Central,2024-09-08 01:30:45.922961488,18-25
1793,Standard,East,2024-09-08 14:39:33.586793408,26-35
1794,Standard,East,2024-09-09 03:48:21.250625312,26-35
1795,Premium,Central,2024-09-09 16:57:08.914457232,36-45
1796,Premium,Central,2024-09-10 06:05:56.578289152,46-55
1797,Basic,North,2024-09-10 19:14:44.242121072,18-25
1798,Premium,East,2024-09-11 08:23:31.905952976,46-55
1799,Premium,West,2024-09-11 21:32:19.569784896,46-55
1800,Premium,East,2024-09-12 10:41:07.233616816,55+
1801,Basic,East,2024-09-12 23:49:54.897448736,26-35
1802,Basic,Central,2024-09-13 12:58:42.561280640,36-45
1803,Standard,East,2024-09-14 02:07:30.225112560,55+
1804,Standard,East,2024-09-14 15:16:17.888944480,46-55
1805,Standard,West,2024-09-15 04:25:05.552776400,26-35
1806,Basic,Central,2024-09-15 17:33:53.216608304,18-25
1807,Standard,East,2024-09-16 06:42:40.880440224,26-35
1808,Premium,South,2024-09-16 19:51:28.544272144,36-45
1809,Premium,North,2024-09-17 09:00:16.208104064,46-55
1810,Premium,West,2024-09-17 22:09:03.871935968,18-25
1811,Standard,East,2024-09-18 11:17:51.535767888,36-45
1812,Basic,South,2024-09-19 00:26:39.199599808,36-45
1813,Standard,East,2024-09-19 13:35:26.863431728,36-45
1814,Premium,East,2024-09-20 02:44:14.527263632,46-55
1815,Premium,Central,2024-09-20 15:53:02.191095552,46-55
1816,Basic,Central,2024-09-21 05:01:49.854927472,26-35
1817,Standard,Central,2024-09-21 18:10:37.518759392,55+
1818,Basic,South,2024-09-22 07:19:25.182591296,26-35
1819,Standard,East,2024-09-22 20:28:12.846423216,26-35
1820,Standard,North,2024-09-23 09:37:00.510255136,26-35
1821,Standard,West,2024-09-23 22:45:48.174087056,18-25
1822,Premium,Central,2024-09-24 11:54:35.837918960,26-35
1823,Standard,Central,2024-09-25 01:03:23.501750880,18-25
1824,Basic,East,2024-09-25 14:12:11.165582800,46-55
1825,Standard,East,2024-09-26 03:20:58.829414720,18-25
1826,Standard,South,2024-09-26 16:29:46.493246624,46-55
1827,Premium,South,2024-09-27 05:38:34.157078544,18-25
1828,Basic,Central,2024-09-27 18:47:21.820910464,55+
1829,Basic,East,2024-09-28 07:56:09.484742384,46-55
1830,Standard,North,2024-09-28 21:04:57.148574288,18-25
1831,Basic,West,2024-09-29 10:13:44.812406208,46-55
1832,Standard,East,2024-09-29 23:22:32.476238128,36-45
1833,Standard,East,2024-09-30 12:31:20.140070048,46-55
1834,Basic,South,2024-10-01 01:40:07.803901952,36-45
1835,Basic,West,2024-10-01 14:48:55.467733872,36-45
1836,Standard,Central,2024-10-02 03:57:43.131565792,46-55
1837,Premium,East,2024-10-02 17:06:30.795397712,36-45
1838,Standard,Central,2024-10-03 06:15:18.459229616,18-25
1839,Basic,East,2024-10-03 19:24:06.123061536,46-55
1840,Standard,Central,2024-10-04 08:32:53.786893456,26-35
1841,Standard,West,2024-10-04 21:41:41.450725376,36-45
1842,Standard,South,2024-10-05 10:50:29.114557280,18-25
1843,Standard,West,2024-10-05 23:59:16.778389200,36-45
1844,Standard,North,2024-10-06 13:08:04.442221120,55+
1845,Basic,South,2024-10-07 02:16:52.106053024,26-35
1846,Standard,West,2024-10-07 15:25:39.769884944,26-35
1847,Premium,North,2024-10-08 04:34:27.433716864,46-55
1848,Premium,East,2024-10-08 17:43:15.097548784,46-55
1849,Basic,East,2024-10-09 06:52:02.761380688,36-45
1850,Standard,Central,2024-10-09 20:00:50.425212608,26-35
1851,Standard,South,2024-10-10 09:09:38.089044528,55+
1852,Basic,East,2024-10-10 22:18:25.752876448,46-55
1853,Basic,South,2024-10-11 11:27:13.416708352,18-25
1854,Basic,East,2024-10-12 00:36:01.080540272,18-25
1855,Basic,Central,2024-10-12 13:44:48.744372192,36-45
1856,Standard,West,2024-10-13 02:53:36.408204112,26-35
1857,Basic,Central,2024-10-13 16:02:24.072036016,26-35
1858,Standard,North,2024-10-14 05:11:11.735867936,55+
1859,Basic,East,2024-10-14 18:19:59.399699856,18-25
1860,Basic,North,2024-10-15 07:28:47.063531776,46-55
1861,Basic,North,2024-10-15 20:37:34.727363680,26-35
1862,Standard,South,2024-10-16 09:46:22.391195600,46-55
1863,Premium,East,2024-10-16 22:55:10.055027520,46-55
1864,Standard,North,2024-10-17 12:03:57.718859440,18-25
1865,Basic,West,2024-10-18 01:12:45.382691344,36-45
1866,Basic,North,2024-10-18 14:21:33.046523264,18-25
1867,Premium,West,2024-10-19 03:30:20.710355184,55+
1868,Premium,South,2024-10-19 16:39:08.374187104,55+
1869,Premium,North,2024-10-20 05:47:56.038019008,36-45
1870,Basic,Central,2024-10-20 18:56:43.701850928,36-45
1871,Basic,South,2024-10-21 08:05:31.365682848,26-35
1872,Standard,West,2024-10-21 21:14:19.029514768,46-55
1873,Standard,South,2024-10-22 10:23:06.693346672,26-35
1874,Basic,North,2024-10-22 23:31:54.357178592,26-35
1875,Basic,East,2024-10-23 12:40:42.021010512,36-45
1876,Standard,East,2024-10-24 01:49:29.684842432,18-25
1877,Standard,West,2024-10-24 14:58:17.348674336,46-55
1878,Standard,West,2024-10-25 04:07:05.012506256,18-25
1879,Standard,East,2024-10-25 17:15:52.676338176,36-45
1880,Standard,West,2024-10-26 06:24:40.340170096,26-35
1881,Standard,South,2024-10-26 19:33:28.004002000,26-35
1882,Basic,Central,2024-10-27 08:42:15.667833920,36-45
1883,Standard,Central,2024-10-27 21:51:03.331665840,55+
1884,Basic,South,2024-10-28 10:59:50.995497760,46-55
1885,Premium,Central,2024-10-29 00:08:38.659329664,26-35
1886,Standard,North,2024-10-29 13:17:26.323161584,26-35
1887,Premium,South,2024-10-30 02:26:13.986993504,55+
1888,Standard,West,2024-10-30 15:35:01.650825424,36-45
1889,Basic,South,2024-10-31 04:43:49.314657328,18-25
1890,Basic,East,2024-10-31 17:52:36.978489248,55+
